project,table,variable,full_name,label,value_type,description,categories,categories_label
BiB_PrimarySchoolYears,ckat_data,pyckatrTrackWGOvrllNJ4,BiB_PrimarySchoolYears.ckat_data.pyckatrTrackWGOvrllNJ4,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatrTrackWGOvrllPA4,BiB_PrimarySchoolYears.ckat_data.pyckatrTrackWGOvrllPA4,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim1scrapRT1,BiB_PrimarySchoolYears.ckat_data.pyckatraim1scrapRT1,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim1scrapMT1,BiB_PrimarySchoolYears.ckat_data.pyckatraim1scrapMT1,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim1scrapDT1,BiB_PrimarySchoolYears.ckat_data.pyckatraim1scrapDT1,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim1scrapPS1,BiB_PrimarySchoolYears.ckat_data.pyckatraim1scrapPS1,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim1scrapTPS1,BiB_PrimarySchoolYears.ckat_data.pyckatraim1scrapTPS1,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim1scrapPL1,BiB_PrimarySchoolYears.ckat_data.pyckatraim1scrapPL1,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim1scrapPLT1,BiB_PrimarySchoolYears.ckat_data.pyckatraim1scrapPLT1,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim1scrapNJ1,BiB_PrimarySchoolYears.ckat_data.pyckatraim1scrapNJ1,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim2baseRT2,BiB_PrimarySchoolYears.ckat_data.pyckatraim2baseRT2,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim2baseMT2,BiB_PrimarySchoolYears.ckat_data.pyckatraim2baseMT2,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim2baseDT2,BiB_PrimarySchoolYears.ckat_data.pyckatraim2baseDT2,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim2basePS2,BiB_PrimarySchoolYears.ckat_data.pyckatraim2basePS2,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim2baseTPS2,BiB_PrimarySchoolYears.ckat_data.pyckatraim2baseTPS2,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim2basePL2,BiB_PrimarySchoolYears.ckat_data.pyckatraim2basePL2,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim2basePLT2,BiB_PrimarySchoolYears.ckat_data.pyckatraim2basePLT2,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim2baseNJ2,BiB_PrimarySchoolYears.ckat_data.pyckatraim2baseNJ2,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim3baseRT3,BiB_PrimarySchoolYears.ckat_data.pyckatraim3baseRT3,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim3baseMT3,BiB_PrimarySchoolYears.ckat_data.pyckatraim3baseMT3,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim3baseDT3,BiB_PrimarySchoolYears.ckat_data.pyckatraim3baseDT3,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim3basePS3,BiB_PrimarySchoolYears.ckat_data.pyckatraim3basePS3,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim3baseTPS3,BiB_PrimarySchoolYears.ckat_data.pyckatraim3baseTPS3,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim3basePL3,BiB_PrimarySchoolYears.ckat_data.pyckatraim3basePL3,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim3basePLT3,BiB_PrimarySchoolYears.ckat_data.pyckatraim3basePLT3,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim3baseNJ3,BiB_PrimarySchoolYears.ckat_data.pyckatraim3baseNJ3,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim4baseRT4,BiB_PrimarySchoolYears.ckat_data.pyckatraim4baseRT4,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim4baseMT4,BiB_PrimarySchoolYears.ckat_data.pyckatraim4baseMT4,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim4baseDT4,BiB_PrimarySchoolYears.ckat_data.pyckatraim4baseDT4,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim4basePS4,BiB_PrimarySchoolYears.ckat_data.pyckatraim4basePS4,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim4baseTPS4,BiB_PrimarySchoolYears.ckat_data.pyckatraim4baseTPS4,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim4basePL4,BiB_PrimarySchoolYears.ckat_data.pyckatraim4basePL4,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim4basePLT4,BiB_PrimarySchoolYears.ckat_data.pyckatraim4basePLT4,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim4baseNJ4,BiB_PrimarySchoolYears.ckat_data.pyckatraim4baseNJ4,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim5baseRT5,BiB_PrimarySchoolYears.ckat_data.pyckatraim5baseRT5,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim5baseMT5,BiB_PrimarySchoolYears.ckat_data.pyckatraim5baseMT5,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim5baseDT5,BiB_PrimarySchoolYears.ckat_data.pyckatraim5baseDT5,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim5basePS5,BiB_PrimarySchoolYears.ckat_data.pyckatraim5basePS5,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim5baseTPS5,BiB_PrimarySchoolYears.ckat_data.pyckatraim5baseTPS5,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim5basePL5,BiB_PrimarySchoolYears.ckat_data.pyckatraim5basePL5,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim5basePLT5,BiB_PrimarySchoolYears.ckat_data.pyckatraim5basePLT5,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim5baseNJ5,BiB_PrimarySchoolYears.ckat_data.pyckatraim5baseNJ5,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim6baseRT6,BiB_PrimarySchoolYears.ckat_data.pyckatraim6baseRT6,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim6baseMT6,BiB_PrimarySchoolYears.ckat_data.pyckatraim6baseMT6,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim6baseDT6,BiB_PrimarySchoolYears.ckat_data.pyckatraim6baseDT6,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim6basePS6,BiB_PrimarySchoolYears.ckat_data.pyckatraim6basePS6,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim6baseTPS6,BiB_PrimarySchoolYears.ckat_data.pyckatraim6baseTPS6,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim6basePL6,BiB_PrimarySchoolYears.ckat_data.pyckatraim6basePL6,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim6basePLT6,BiB_PrimarySchoolYears.ckat_data.pyckatraim6basePLT6,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim6baseNJ6,BiB_PrimarySchoolYears.ckat_data.pyckatraim6baseNJ6,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim7baseRT7,BiB_PrimarySchoolYears.ckat_data.pyckatraim7baseRT7,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim7baseMT7,BiB_PrimarySchoolYears.ckat_data.pyckatraim7baseMT7,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim7baseDT7,BiB_PrimarySchoolYears.ckat_data.pyckatraim7baseDT7,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim7basePS7,BiB_PrimarySchoolYears.ckat_data.pyckatraim7basePS7,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim7baseTPS7,BiB_PrimarySchoolYears.ckat_data.pyckatraim7baseTPS7,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim7basePL7,BiB_PrimarySchoolYears.ckat_data.pyckatraim7basePL7,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim7basePLT7,BiB_PrimarySchoolYears.ckat_data.pyckatraim7basePLT7,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim7baseNJ7,BiB_PrimarySchoolYears.ckat_data.pyckatraim7baseNJ7,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim8baseRT8,BiB_PrimarySchoolYears.ckat_data.pyckatraim8baseRT8,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim8baseMT8,BiB_PrimarySchoolYears.ckat_data.pyckatraim8baseMT8,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim8baseDT8,BiB_PrimarySchoolYears.ckat_data.pyckatraim8baseDT8,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim8basePS8,BiB_PrimarySchoolYears.ckat_data.pyckatraim8basePS8,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim8baseTPS8,BiB_PrimarySchoolYears.ckat_data.pyckatraim8baseTPS8,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim8basePL8,BiB_PrimarySchoolYears.ckat_data.pyckatraim8basePL8,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim8basePLT8,BiB_PrimarySchoolYears.ckat_data.pyckatraim8basePLT8,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim8baseNJ8,BiB_PrimarySchoolYears.ckat_data.pyckatraim8baseNJ8,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim9baseRT9,BiB_PrimarySchoolYears.ckat_data.pyckatraim9baseRT9,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim9baseMT9,BiB_PrimarySchoolYears.ckat_data.pyckatraim9baseMT9,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim9baseDT9,BiB_PrimarySchoolYears.ckat_data.pyckatraim9baseDT9,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim9basePS9,BiB_PrimarySchoolYears.ckat_data.pyckatraim9basePS9,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim9baseTPS9,BiB_PrimarySchoolYears.ckat_data.pyckatraim9baseTPS9,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim9basePL9,BiB_PrimarySchoolYears.ckat_data.pyckatraim9basePL9,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim9basePLT9,BiB_PrimarySchoolYears.ckat_data.pyckatraim9basePLT9,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim9baseNJ9,BiB_PrimarySchoolYears.ckat_data.pyckatraim9baseNJ9,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim10baseRT10,BiB_PrimarySchoolYears.ckat_data.pyckatraim10baseRT10,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim10baseMT10,BiB_PrimarySchoolYears.ckat_data.pyckatraim10baseMT10,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim10baseDT10,BiB_PrimarySchoolYears.ckat_data.pyckatraim10baseDT10,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim10basePS10,BiB_PrimarySchoolYears.ckat_data.pyckatraim10basePS10,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim10baseTPS10,BiB_PrimarySchoolYears.ckat_data.pyckatraim10baseTPS10,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim10basePL10,BiB_PrimarySchoolYears.ckat_data.pyckatraim10basePL10,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim10basePLT10,BiB_PrimarySchoolYears.ckat_data.pyckatraim10basePLT10,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim10baseNJ10,BiB_PrimarySchoolYears.ckat_data.pyckatraim10baseNJ10,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim11baseRT11,BiB_PrimarySchoolYears.ckat_data.pyckatraim11baseRT11,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim11baseMT11,BiB_PrimarySchoolYears.ckat_data.pyckatraim11baseMT11,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim11baseDT11,BiB_PrimarySchoolYears.ckat_data.pyckatraim11baseDT11,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim11basePS11,BiB_PrimarySchoolYears.ckat_data.pyckatraim11basePS11,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim11baseTPS11,BiB_PrimarySchoolYears.ckat_data.pyckatraim11baseTPS11,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim11basePL11,BiB_PrimarySchoolYears.ckat_data.pyckatraim11basePL11,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim11basePLT11,BiB_PrimarySchoolYears.ckat_data.pyckatraim11basePLT11,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim11baseNJ11,BiB_PrimarySchoolYears.ckat_data.pyckatraim11baseNJ11,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim12baseRT12,BiB_PrimarySchoolYears.ckat_data.pyckatraim12baseRT12,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim12baseMT12,BiB_PrimarySchoolYears.ckat_data.pyckatraim12baseMT12,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim12baseDT12,BiB_PrimarySchoolYears.ckat_data.pyckatraim12baseDT12,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim12basePS12,BiB_PrimarySchoolYears.ckat_data.pyckatraim12basePS12,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim12baseTPS12,BiB_PrimarySchoolYears.ckat_data.pyckatraim12baseTPS12,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim12basePL12,BiB_PrimarySchoolYears.ckat_data.pyckatraim12basePL12,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim12basePLT12,BiB_PrimarySchoolYears.ckat_data.pyckatraim12basePLT12,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim12baseNJ12,BiB_PrimarySchoolYears.ckat_data.pyckatraim12baseNJ12,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim13baseRT13,BiB_PrimarySchoolYears.ckat_data.pyckatraim13baseRT13,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim13baseMT13,BiB_PrimarySchoolYears.ckat_data.pyckatraim13baseMT13,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim13baseDT13,BiB_PrimarySchoolYears.ckat_data.pyckatraim13baseDT13,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim13basePS13,BiB_PrimarySchoolYears.ckat_data.pyckatraim13basePS13,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim13baseTPS13,BiB_PrimarySchoolYears.ckat_data.pyckatraim13baseTPS13,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim13basePL13,BiB_PrimarySchoolYears.ckat_data.pyckatraim13basePL13,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim13basePLT13,BiB_PrimarySchoolYears.ckat_data.pyckatraim13basePLT13,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim13baseNJ13,BiB_PrimarySchoolYears.ckat_data.pyckatraim13baseNJ13,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim14baseRT14,BiB_PrimarySchoolYears.ckat_data.pyckatraim14baseRT14,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim14baseMT14,BiB_PrimarySchoolYears.ckat_data.pyckatraim14baseMT14,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim14baseDT14,BiB_PrimarySchoolYears.ckat_data.pyckatraim14baseDT14,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim14basePS14,BiB_PrimarySchoolYears.ckat_data.pyckatraim14basePS14,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim14baseTPS14,BiB_PrimarySchoolYears.ckat_data.pyckatraim14baseTPS14,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim14basePL14,BiB_PrimarySchoolYears.ckat_data.pyckatraim14basePL14,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim14basePLT14,BiB_PrimarySchoolYears.ckat_data.pyckatraim14basePLT14,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim14baseNJ14,BiB_PrimarySchoolYears.ckat_data.pyckatraim14baseNJ14,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim15baseRT15,BiB_PrimarySchoolYears.ckat_data.pyckatraim15baseRT15,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim15baseMT15,BiB_PrimarySchoolYears.ckat_data.pyckatraim15baseMT15,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim15baseDT15,BiB_PrimarySchoolYears.ckat_data.pyckatraim15baseDT15,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim15basePS15,BiB_PrimarySchoolYears.ckat_data.pyckatraim15basePS15,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim15baseTPS15,BiB_PrimarySchoolYears.ckat_data.pyckatraim15baseTPS15,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim15basePL15,BiB_PrimarySchoolYears.ckat_data.pyckatraim15basePL15,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim15basePLT15,BiB_PrimarySchoolYears.ckat_data.pyckatraim15basePLT15,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim15baseNJ15,BiB_PrimarySchoolYears.ckat_data.pyckatraim15baseNJ15,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim16baseRT16,BiB_PrimarySchoolYears.ckat_data.pyckatraim16baseRT16,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim16baseMT16,BiB_PrimarySchoolYears.ckat_data.pyckatraim16baseMT16,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim16baseDT16,BiB_PrimarySchoolYears.ckat_data.pyckatraim16baseDT16,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim16basePS16,BiB_PrimarySchoolYears.ckat_data.pyckatraim16basePS16,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim16baseTPS16,BiB_PrimarySchoolYears.ckat_data.pyckatraim16baseTPS16,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim16basePL16,BiB_PrimarySchoolYears.ckat_data.pyckatraim16basePL16,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim16basePLT16,BiB_PrimarySchoolYears.ckat_data.pyckatraim16basePLT16,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim16baseNJ16,BiB_PrimarySchoolYears.ckat_data.pyckatraim16baseNJ16,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim17baseRT17,BiB_PrimarySchoolYears.ckat_data.pyckatraim17baseRT17,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim17baseMT17,BiB_PrimarySchoolYears.ckat_data.pyckatraim17baseMT17,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim17baseDT17,BiB_PrimarySchoolYears.ckat_data.pyckatraim17baseDT17,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim17basePS17,BiB_PrimarySchoolYears.ckat_data.pyckatraim17basePS17,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim17baseTPS17,BiB_PrimarySchoolYears.ckat_data.pyckatraim17baseTPS17,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim17basePL17,BiB_PrimarySchoolYears.ckat_data.pyckatraim17basePL17,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim17basePLT17,BiB_PrimarySchoolYears.ckat_data.pyckatraim17basePLT17,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim17baseNJ17,BiB_PrimarySchoolYears.ckat_data.pyckatraim17baseNJ17,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim18baseRT18,BiB_PrimarySchoolYears.ckat_data.pyckatraim18baseRT18,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim18baseMT18,BiB_PrimarySchoolYears.ckat_data.pyckatraim18baseMT18,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim18baseDT18,BiB_PrimarySchoolYears.ckat_data.pyckatraim18baseDT18,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim18basePS18,BiB_PrimarySchoolYears.ckat_data.pyckatraim18basePS18,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim18baseTPS18,BiB_PrimarySchoolYears.ckat_data.pyckatraim18baseTPS18,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim18basePL18,BiB_PrimarySchoolYears.ckat_data.pyckatraim18basePL18,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim18basePLT18,BiB_PrimarySchoolYears.ckat_data.pyckatraim18basePLT18,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim18baseNJ18,BiB_PrimarySchoolYears.ckat_data.pyckatraim18baseNJ18,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim19baseRT19,BiB_PrimarySchoolYears.ckat_data.pyckatraim19baseRT19,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim19baseMT19,BiB_PrimarySchoolYears.ckat_data.pyckatraim19baseMT19,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim19baseDT19,BiB_PrimarySchoolYears.ckat_data.pyckatraim19baseDT19,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim19basePS19,BiB_PrimarySchoolYears.ckat_data.pyckatraim19basePS19,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim19baseTPS19,BiB_PrimarySchoolYears.ckat_data.pyckatraim19baseTPS19,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim19basePL19,BiB_PrimarySchoolYears.ckat_data.pyckatraim19basePL19,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim19basePLT19,BiB_PrimarySchoolYears.ckat_data.pyckatraim19basePLT19,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim19baseNJ19,BiB_PrimarySchoolYears.ckat_data.pyckatraim19baseNJ19,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim20baseRT20,BiB_PrimarySchoolYears.ckat_data.pyckatraim20baseRT20,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim20baseMT20,BiB_PrimarySchoolYears.ckat_data.pyckatraim20baseMT20,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim20baseDT20,BiB_PrimarySchoolYears.ckat_data.pyckatraim20baseDT20,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim20basePS20,BiB_PrimarySchoolYears.ckat_data.pyckatraim20basePS20,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim20baseTPS20,BiB_PrimarySchoolYears.ckat_data.pyckatraim20baseTPS20,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim20basePL20,BiB_PrimarySchoolYears.ckat_data.pyckatraim20basePL20,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim20basePLT20,BiB_PrimarySchoolYears.ckat_data.pyckatraim20basePLT20,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim20baseNJ20,BiB_PrimarySchoolYears.ckat_data.pyckatraim20baseNJ20,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim21baseRT21,BiB_PrimarySchoolYears.ckat_data.pyckatraim21baseRT21,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim21baseMT21,BiB_PrimarySchoolYears.ckat_data.pyckatraim21baseMT21,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim21baseDT21,BiB_PrimarySchoolYears.ckat_data.pyckatraim21baseDT21,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim21basePS21,BiB_PrimarySchoolYears.ckat_data.pyckatraim21basePS21,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim21baseTPS21,BiB_PrimarySchoolYears.ckat_data.pyckatraim21baseTPS21,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim21basePL21,BiB_PrimarySchoolYears.ckat_data.pyckatraim21basePL21,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim21basePLT21,BiB_PrimarySchoolYears.ckat_data.pyckatraim21basePLT21,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim21baseNJ21,BiB_PrimarySchoolYears.ckat_data.pyckatraim21baseNJ21,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim22baseRT22,BiB_PrimarySchoolYears.ckat_data.pyckatraim22baseRT22,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim22baseMT22,BiB_PrimarySchoolYears.ckat_data.pyckatraim22baseMT22,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim22baseDT22,BiB_PrimarySchoolYears.ckat_data.pyckatraim22baseDT22,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim22basePS22,BiB_PrimarySchoolYears.ckat_data.pyckatraim22basePS22,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim22baseTPS22,BiB_PrimarySchoolYears.ckat_data.pyckatraim22baseTPS22,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim22basePL22,BiB_PrimarySchoolYears.ckat_data.pyckatraim22basePL22,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim22basePLT22,BiB_PrimarySchoolYears.ckat_data.pyckatraim22basePLT22,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim22baseNJ22,BiB_PrimarySchoolYears.ckat_data.pyckatraim22baseNJ22,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim23baseRT23,BiB_PrimarySchoolYears.ckat_data.pyckatraim23baseRT23,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data,pyckatraim23baseMT23,BiB_PrimarySchoolYears.ckat_data.pyckatraim23baseMT23,"",decimal,,,
