variable_id,table_id,project,table,variable,label,value_type,categories,topic,n_complete,n_entities_complete
BiB_MeDALL.medall_ngst.ngst_playeR1a,BiB_MeDALL.medall_ngst,BiB_MeDALL,medall_ngst,ngst_playeR1a,presence of playground equipment,categorical,[1 Absent] [2 Present],neighbourhood,1683,745
BiB_MeDALL.medall_ngst.ngst_playqualR1b,BiB_MeDALL.medall_ngst,BiB_MeDALL,medall_ngst,ngst_playqualR1b,quality of playground equipment,categorical,[1 Poor] [2 Adequate] [3 Good],neighbourhood,1666,742
BiB_MeDALL.medall_ngst.ngst_pondNA2b,BiB_MeDALL.medall_ngst,BiB_MeDALL,medall_ngst,ngst_pondNA2b,presence of pond,categorical,[1 Absent] [2 Present],neighbourhood,1683,745
BiB_MeDALL.medall_ngst.ngst_pubartNN2,BiB_MeDALL.medall_ngst,BiB_MeDALL,medall_ngst,ngst_pubartNN2,presence of public art,categorical,[1 Absent] [2 Present],neighbourhood,1683,745
BiB_MeDALL.medall_ngst.ngst_relaxUS8a,BiB_MeDALL.medall_ngst,BiB_MeDALL,medall_ngst,ngst_relaxUS8a,suitable for relaxing dichotomous,categorical,[1 Not useful] [2 Somewhat to very useful],neighbourhood,1683,745
BiB_MeDALL.medall_ngst.ngst_relaxUS8b,BiB_MeDALL.medall_ngst,BiB_MeDALL,medall_ngst,ngst_relaxUS8b,suitable for relaxing,categorical,[1 Not useful] [2 Somewhat useful] [3 Useful] [4 Very useful],neighbourhood,1683,745
BiB_MeDALL.medall_ngst.ngst_roadsvisSA2,BiB_MeDALL.medall_ngst,BiB_MeDALL,medall_ngst,ngst_roadsvisSA2,visibility of roads from centre,categorical,[1 None] [2 Partial] [3 Clear],neighbourhood,1683,745
BiB_MeDALL.medall_ngst.ngst_safecAC3,BiB_MeDALL.medall_ngst,BiB_MeDALL,medall_ngst,ngst_safecAC3,adjacent roads have safe crossing,categorical,[1 Absent] [2 Present],neighbourhood,1683,745
BiB_MeDALL.medall_ngst.ngst_satisfaction,BiB_MeDALL.medall_ngst,BiB_MeDALL,medall_ngst,ngst_satisfaction,Satisfaction 1-5 (5 = most satisfied),integer,,neighbourhood,2024,802
BiB_MeDALL.medall_ngst.ngst_seatAM1a,BiB_MeDALL.medall_ngst,BiB_MeDALL,medall_ngst,ngst_seatAM1a,"presence of seating, benches",categorical,[1 Absent] [2 Present],neighbourhood,1683,745
BiB_MeDALL.medall_ngst.ngst_seatqualAM1b,BiB_MeDALL.medall_ngst,BiB_MeDALL,medall_ngst,ngst_seatqualAM1b,quality of seating,categorical,[1 Poor] [2 Adequate] [3 Good],neighbourhood,1683,745
BiB_MeDALL.medall_ngst.ngst_sheltAM6a,BiB_MeDALL.medall_ngst,BiB_MeDALL,medall_ngst,ngst_sheltAM6a,presence of man-made shelter,categorical,[1 Absent] [2 Present],neighbourhood,1683,745
BiB_MeDALL.medall_ngst.ngst_sheltqualAM6b,BiB_MeDALL.medall_ngst,BiB_MeDALL,medall_ngst,ngst_sheltqualAM6b,quality of man-made shelter,categorical,[1 Poor] [2 Adequate] [3 Good],neighbourhood,1221,638
BiB_MeDALL.medall_ngst.ngst_shortAC4,BiB_MeDALL.medall_ngst,BiB_MeDALL,medall_ngst,ngst_shortAC4,used as a shortcut/ direct route,categorical,[1 Absent] [2 Present],neighbourhood,1683,745
BiB_MeDALL.medall_ngst.ngst_skatequalR4b,BiB_MeDALL.medall_ngst,BiB_MeDALL,medall_ngst,ngst_skatequalR4b,quality of skaterampqual,categorical,[1 Poor] [2 Adequate] [3 Good],neighbourhood,492,313
BiB_MeDALL.medall_ngst.ngst_skateR4a,BiB_MeDALL.medall_ngst,BiB_MeDALL,medall_ngst,ngst_skateR4a,presnce of skateramp,categorical,[1 Absent] [2 Present],neighbourhood,1683,745
BiB_MeDALL.medall_ngst.ngst_smellsIN9a,BiB_MeDALL.medall_ngst,BiB_MeDALL,medall_ngst,ngst_smellsIN9a,presence of unpleasant smells,categorical,[1 Absent] [2 Present],neighbourhood,1683,745
BiB_MeDALL.medall_ngst.ngst_smellslevelIN9b,BiB_MeDALL.medall_ngst,BiB_MeDALL,medall_ngst,ngst_smellslevelIN9b,level of unpleasant smells,categorical,[1 Hardly noticeable] [2 Noticeable] [3 Very noticeable],neighbourhood,201,141
BiB_MeDALL.medall_ngst.ngst_sociaUS7a,BiB_MeDALL.medall_ngst,BiB_MeDALL,medall_ngst,ngst_sociaUS7a,suitable for socialising dichotomous,categorical,[1 Not useful] [2 Somewhat to very useful],neighbourhood,1683,745
BiB_MeDALL.medall_ngst.ngst_sociaUS7b,BiB_MeDALL.medall_ngst,BiB_MeDALL,medall_ngst,ngst_sociaUS7b,suitable for socialising,categorical,[1 Not useful] [2 Somewhat useful] [3 Useful] [4 Very useful],neighbourhood,1683,745
BiB_MeDALL.medall_ngst.ngst_sportUS1a,BiB_MeDALL.medall_ngst,BiB_MeDALL,medall_ngst,ngst_sportUS1a,suitable for sports dichotomous,categorical,[1 Not useful] [2 Somewhat to very useful],neighbourhood,1683,745
BiB_MeDALL.medall_ngst.ngst_sportUS1b,BiB_MeDALL.medall_ngst,BiB_MeDALL,medall_ngst,ngst_sportUS1b,suitable for sport,categorical,[1 Not useful] [2 Somewhat useful] [3 Useful] [4 Very useful],neighbourhood,1683,745
BiB_MeDALL.medall_ngst.ngst_streamNA2c,BiB_MeDALL.medall_ngst,BiB_MeDALL,medall_ngst,ngst_streamNA2c,presence of stream,categorical,[1 Absent] [2 Present],neighbourhood,1683,745
BiB_MeDALL.medall_ngst.ngst_surfacqualNA6,BiB_MeDALL.medall_ngst,BiB_MeDALL,medall_ngst,ngst_surfacqualNA6,maintenance of primary surface,categorical,[1 Poor] [2 Adequate] [3 Good],neighbourhood,1683,745
BiB_MeDALL.medall_ngst.ngst_toiletAM4a,BiB_MeDALL.medall_ngst,BiB_MeDALL,medall_ngst,ngst_toiletAM4a,presence of toilet,categorical,[1 Absent] [2 Present],neighbourhood,1683,745
BiB_MeDALL.medall_ngst.ngst_toiletqualAM4b,BiB_MeDALL.medall_ngst,BiB_MeDALL,medall_ngst,ngst_toiletqualAM4b,quality of public toilet,categorical,[1 Poor] [2 Adequate] [3 Good],neighbourhood,887,518
BiB_MeDALL.medall_ngst.ngst_treesNA5a,BiB_MeDALL.medall_ngst,BiB_MeDALL,medall_ngst,ngst_treesNA5a,presence of trees,categorical,[1 Absent] [2 Present],neighbourhood,1683,745
BiB_MeDALL.medall_ngst.ngst_treespercNA5b,BiB_MeDALL.medall_ngst,BiB_MeDALL,medall_ngst,ngst_treespercNA5b,percentage of area occupied by trees,categorical,[1 1%-10%] [2 11%-25%] [3 26%-50%] [4 50%+],neighbourhood,1655,736
BiB_MeDALL.medall_ngst.ngst_typol,BiB_MeDALL.medall_ngst,BiB_MeDALL,medall_ngst,ngst_typol,typology,categorical,[1 Park] [2 Natural/ semi-natural] [3 Amenity/ pulbic open space],neighbourhood,1683,745
BiB_MeDALL.medall_ngst.ngst_vandsmIN6a,BiB_MeDALL.medall_ngst,BiB_MeDALL,medall_ngst,ngst_vandsmIN6a,presence of vandalism,categorical,[1 Absent] [2 Present],neighbourhood,1683,745
BiB_MeDALL.medall_ngst.ngst_vandsmlevelIN6b,BiB_MeDALL.medall_ngst,BiB_MeDALL,medall_ngst,ngst_vandsmlevelIN6b,level of vandalism,categorical,[1 Hardly noticeable] [2 Noticeable] [3 Very noticeable],neighbourhood,378,242
BiB_MeDALL.medall_ngst.ngst_viewpNA4,BiB_MeDALL.medall_ngst,BiB_MeDALL,medall_ngst,ngst_viewpNA4,"presence of viewpoint, vista, scenic view",integer,,neighbourhood,1683,745
BiB_MeDALL.medall_ngst.ngst_visuaUS6a,BiB_MeDALL.medall_ngst,BiB_MeDALL,medall_ngst,ngst_visuaUS6a,suitable for visual qualities dichotomous,categorical,[1 Not useful] [2 Somewhat to very useful],neighbourhood,1683,745
BiB_MeDALL.medall_ngst.ngst_visuaUS6b,BiB_MeDALL.medall_ngst,BiB_MeDALL,medall_ngst,ngst_visuaUS6b,suitable for enjoying landscape or visual qualities,categorical,[1 Not useful] [2 Somewhat useful] [3 Useful] [4 Very useful],neighbourhood,1683,745
BiB_MeDALL.medall_ngst.ngst_walkiUS3a,BiB_MeDALL.medall_ngst,BiB_MeDALL,medall_ngst,ngst_walkiUS3a,suitable for walking dichotomous,categorical,[1 Not useful] [2 Somewhat to very useful],neighbourhood,1683,745
BiB_MeDALL.medall_ngst.ngst_walkiUS3b,BiB_MeDALL.medall_ngst,BiB_MeDALL,medall_ngst,ngst_walkiUS3b,suitable for walking,categorical,[1 Not useful] [2 Somewhat useful] [3 Useful] [4 Very useful],neighbourhood,1683,745
BiB_MeDALL.medall_ngst.ngst_waterNA3a,BiB_MeDALL.medall_ngst,BiB_MeDALL,medall_ngst,ngst_waterNA3a,presence of water,categorical,[1 Absent] [2 Present],neighbourhood,1683,745
BiB_MeDALL.medall_ngst.ngst_waterNA3b,BiB_MeDALL.medall_ngst,BiB_MeDALL,medall_ngst,ngst_waterNA3b,percentage of area occupied by water,categorical,[1 <25%] [2 26%-50%] [3 51%-75%],neighbourhood,1187,620
BiB_MeDALL.medall_ngst.ngst_waterUS10a,BiB_MeDALL.medall_ngst,BiB_MeDALL,medall_ngst,ngst_waterUS10a,suitable for water sports dichotomous,categorical,[1 Not useful] [2 Somewhat to very useful],neighbourhood,1683,745
BiB_MeDALL.medall_ngst.ngst_waterUS10b,BiB_MeDALL.medall_ngst,BiB_MeDALL,medall_ngst,ngst_waterUS10b,suitable for water sports,categorical,[1 Not useful] [2 Somewhat useful] [3 Useful] [4 Very useful],neighbourhood,1683,745
BiB_MeDALL.medall_ngst.ngst_watshoreNA1,BiB_MeDALL.medall_ngst,BiB_MeDALL,medall_ngst,ngst_watshoreNA1,"on the foreshore of a beach, river or lake",categorical,[1 No] [2 Yes],neighbourhood,1683,745
BiB_MeDALL.medall_ngst.ngst_weath,BiB_MeDALL.medall_ngst,BiB_MeDALL,medall_ngst,ngst_weath,weather,text,,neighbourhood,3284,815
BiB_MeDALL.medall_ngst.ngst_yearcode,BiB_MeDALL.medall_ngst,BiB_MeDALL,medall_ngst,ngst_yearcode,summer park 1/2 or winter park 3/4,categorical,[1 summer park 1] [2 summer park 2] [3 winter park 1] [4 winter park 2],administration,3284,815
BiB_MeDALL.medall_ngst.ngst_cparkAC7a,BiB_MeDALL.medall_ngst,BiB_MeDALL,medall_ngst,ngst_cparkAC7a,presence of car park,categorical,[1 Absent] [2 Present],neighbourhood,1683,745
BiB_MeDALL.medall_ngst.ngst_cparkqualAC7b,BiB_MeDALL.medall_ngst,BiB_MeDALL,medall_ngst,ngst_cparkqualAC7b,car park quality,categorical,[1 Poor] [2 Adequate] [3 Good],neighbourhood,1494,693
BiB_MeDALL.medall_ngst.ngst_cycliUS9a,BiB_MeDALL.medall_ngst,BiB_MeDALL,medall_ngst,ngst_cycliUS9a,suitable for cycling dichotomous,categorical,[1 Not useful] [2 Somewhat to very useful],neighbourhood,1683,745
BiB_MeDALL.medall_ngst.ngst_cycliUS9b,BiB_MeDALL.medall_ngst,BiB_MeDALL,medall_ngst,ngst_cycliUS9b,suitable for cycling,categorical,[1 Not useful] [2 Somewhat useful] [3 Useful] [4 Very useful],neighbourhood,1683,745
BiB_MeDALL.medall_ngst.ngst_dbinAM3a,BiB_MeDALL.medall_ngst,BiB_MeDALL,medall_ngst,ngst_dbinAM3a,presence of dog mess bins,categorical,[1 Absent] [2 Present],neighbourhood,1683,745
BiB_MeDALL.medall_ngst.ngst_dbinqualAM3b,BiB_MeDALL.medall_ngst,BiB_MeDALL,medall_ngst,ngst_dbinqualAM3b,quality of dog mess bins,categorical,[1 Poor] [2 Adequate] [3 Good],neighbourhood,956,539
BiB_MeDALL.medall_ngst.ngst_dogmeIN7a,BiB_MeDALL.medall_ngst,BiB_MeDALL,medall_ngst,ngst_dogmeIN7a,presence of dog mess,categorical,[1 Absent] [2 Present],neighbourhood,1683,745
BiB_MeDALL.medall_ngst.ngst_dogmeIN7b,BiB_MeDALL.medall_ngst,BiB_MeDALL,medall_ngst,ngst_dogmeIN7b,level of dog mess,categorical,[1 Hardly noticeable] [2 Noticeable] [3 Very noticeable],neighbourhood,31,24
BiB_MeDALL.medall_ngst.ngst_drinkAM10,BiB_MeDALL.medall_ngst,BiB_MeDALL,medall_ngst,ngst_drinkAM10,presence of drinking fountains,categorical,[1 Absent] [2 Present],neighbourhood,1683,745
BiB_MeDALL.medall_ngst.ngst_drugsIN3a,BiB_MeDALL.medall_ngst,BiB_MeDALL,medall_ngst,ngst_drugsIN3a,evidence of drug use,categorical,[1 Absent] [2 Present],neighbourhood,1683,745
BiB_MeDALL.medall_ngst.ngst_drugslevelIN3b,BiB_MeDALL.medall_ngst,BiB_MeDALL,medall_ngst,ngst_drugslevelIN3b,level of evidence of drug use,categorical,[1 Hardly noticeable] [2 Noticeable] [3 Very noticeable],neighbourhood,0,0
BiB_MeDALL.medall_ngst.ngst_entrAC1,BiB_MeDALL.medall_ngst,BiB_MeDALL,medall_ngst,ngst_entrAC1,number of entrance points,categorical,[1 1-3] [2 4-7] [3 8+],neighbourhood,1683,745
BiB_MeDALL.medall_ngst.ngst_fishiUS11a,BiB_MeDALL.medall_ngst,BiB_MeDALL,medall_ngst,ngst_fishiUS11a,suitable for fishing dichotomous,categorical,[1 Not useful] [2 Somewhat to very useful],neighbourhood,1683,745
BiB_MeDALL.medall_ngst.ngst_fishiUS11b,BiB_MeDALL.medall_ngst,BiB_MeDALL,medall_ngst,ngst_fishiUS11b,suitable for fishing,categorical,[1 Not useful] [2 Somewhat useful] [3 Useful] [4 Very useful],neighbourhood,1683,745
BiB_MeDALL.medall_ngst.ngst_fitfacqualR5b,BiB_MeDALL.medall_ngst,BiB_MeDALL,medall_ngst,ngst_fitfacqualR5b,quality of fitness facilities,categorical,[1 Poor] [2 Adequate] [3 Good],neighbourhood,398,240
BiB_MeDALL.medall_ngst.ngst_fitfacR5a,BiB_MeDALL.medall_ngst,BiB_MeDALL,medall_ngst,ngst_fitfacR5a,presence of fitness facilities,categorical,[1 Absent] [2 Present],neighbourhood,1683,745
