variable,full_name,label,value_type,description,categories,categories_label
metmss605,BiB_Metabolomics.metms_pairm_s.metmss605,uracil [scaled],decimal,,,
metmss553,BiB_Metabolomics.metms_pairm_s.metmss553,cotinine [scaled],decimal,,,
metmss569,BiB_Metabolomics.metms_pairm_s.metmss569,caffeine [scaled],decimal,,,
metmss48195,BiB_Metabolomics.metms_pairm_s.metmss48195,fructose [scaled],decimal,,,
metmss554,BiB_Metabolomics.metms_pairm_s.metmss554,adenine [scaled],decimal,,,
metmss1642,BiB_Metabolomics.metms_pairm_s.metmss1642,caprate (10:0) [scaled],decimal,,,
metmss1121,BiB_Metabolomics.metms_pairm_s.metmss1121,margarate (17:0) [scaled],decimal,,,
metmss1356,BiB_Metabolomics.metms_pairm_s.metmss1356,nonadecanoate (19:0) [scaled],decimal,,,
metmss512,BiB_Metabolomics.metms_pairm_s.metmss512,asparagine [scaled],decimal,,,
metmss601,BiB_Metabolomics.metms_pairm_s.metmss601,dihydroorotate [scaled],decimal,,,
metmss1644,BiB_Metabolomics.metms_pairm_s.metmss1644,heptanoate (7:0) [scaled],decimal,,,
metmss32489,BiB_Metabolomics.metms_pairm_s.metmss32489,caproate (6:0) [scaled],decimal,,,
metmss32492,BiB_Metabolomics.metms_pairm_s.metmss32492,caprylate (8:0) [scaled],decimal,,,
metmss1361,BiB_Metabolomics.metms_pairm_s.metmss1361,pentadecanoate (15:0) [scaled],decimal,,,
metmss32306,BiB_Metabolomics.metms_pairm_s.metmss32306,trans-4-hydroxyproline [scaled],decimal,,,
metmss1107,BiB_Metabolomics.metms_pairm_s.metmss1107,allantoin [scaled],decimal,,,
metmss3147,BiB_Metabolomics.metms_pairm_s.metmss3147,xanthine [scaled],decimal,,,
metmss1494,BiB_Metabolomics.metms_pairm_s.metmss1494,5-oxoproline [scaled],decimal,,,
metmss1512,BiB_Metabolomics.metms_pairm_s.metmss1512,picolinate [scaled],decimal,,,
metmss1516,BiB_Metabolomics.metms_pairm_s.metmss1516,sarcosine [scaled],decimal,,,
metmss1508,BiB_Metabolomics.metms_pairm_s.metmss1508,pantothenate [scaled],decimal,,,
metmss1444,BiB_Metabolomics.metms_pairm_s.metmss1444,pipecolate [scaled],decimal,,,
metmss1600,BiB_Metabolomics.metms_pairm_s.metmss1600,phosphoethanolamine [scaled],decimal,,,
metmss1572,BiB_Metabolomics.metms_pairm_s.metmss1572,glycerate [scaled],decimal,,,
metmss3155,BiB_Metabolomics.metms_pairm_s.metmss3155,3-ureidopropionate [scaled],decimal,,,
metmss1587,BiB_Metabolomics.metms_pairm_s.metmss1587,N-acetylleucine [scaled],decimal,,,
metmss1589,BiB_Metabolomics.metms_pairm_s.metmss1589,N-acetylmethionine [scaled],decimal,,,
metmss1591,BiB_Metabolomics.metms_pairm_s.metmss1591,N-acetylvaline [scaled],decimal,,,
metmss1552,BiB_Metabolomics.metms_pairm_s.metmss1552,erucate (22:1n9) [scaled],decimal,,,
metmss1560,BiB_Metabolomics.metms_pairm_s.metmss1560,L-methyldopa [scaled],decimal,,,
metmss43807,BiB_Metabolomics.metms_pairm_s.metmss43807,"bilirubin (Z,Z) [scaled]",decimal,,,
metmss2761,BiB_Metabolomics.metms_pairm_s.metmss2761,thyroxine [scaled],decimal,,,
metmss1573,BiB_Metabolomics.metms_pairm_s.metmss1573,guanosine [scaled],decimal,,,
metmss2734,BiB_Metabolomics.metms_pairm_s.metmss2734,gamma-glutamyltyrosine [scaled],decimal,,,
metmss1584,BiB_Metabolomics.metms_pairm_s.metmss1584,methyl indole-3-acetate [scaled],decimal,,,
metmss1561,BiB_Metabolomics.metms_pairm_s.metmss1561,alpha-tocopherol [scaled],decimal,,,
metmss1585,BiB_Metabolomics.metms_pairm_s.metmss1585,N-acetylalanine [scaled],decimal,,,
metmss1567,BiB_Metabolomics.metms_pairm_s.metmss1567,vanillylmandelate (VMA) [scaled],decimal,,,
metmss1558,BiB_Metabolomics.metms_pairm_s.metmss1558,4-acetamidobutanoate [scaled],decimal,,,
metmss1566,BiB_Metabolomics.metms_pairm_s.metmss1566,3-aminoisobutyrate [scaled],decimal,,,
