variable,full_name,label,value_type,description,categories,categories_label
metmsr35635,BiB_Metabolomics.metms_pairc_r.metmsr35635,3-(3-hydroxyphenyl)propionate [raw],decimal,,,
metmsr45415,BiB_Metabolomics.metms_pairc_r.metmsr45415,3-(3-hydroxyphenyl)propionate sulfate [raw],decimal,,,
metmsr32197,BiB_Metabolomics.metms_pairc_r.metmsr32197,3-(4-hydroxyphenyl)lactate [raw],decimal,,,
metmsr34365,BiB_Metabolomics.metms_pairc_r.metmsr34365,3-(cystein-S-yl)acetaminophen* [raw],decimal,,,
metmsr62567,BiB_Metabolomics.metms_pairc_r.metmsr62567,3-(methylthio)acetaminophen sulfate* [raw],decimal,,,
metmsr45721,BiB_Metabolomics.metms_pairc_r.metmsr45721,3-(N-acetyl-L-cystein-S-yl) acetaminophen [raw],decimal,,,
metmsr48693,BiB_Metabolomics.metms_pairc_r.metmsr48693,3-acetylphenol sulfate [raw],decimal,,,
metmsr1566,BiB_Metabolomics.metms_pairc_r.metmsr1566,3-aminoisobutyrate [raw],decimal,,,
metmsr61871,BiB_Metabolomics.metms_pairc_r.metmsr61871,3-carboxy-4-methyl-5-pentyl-2-furanpropionate (3-CMPFP)** [raw],decimal,,,
metmsr31787,BiB_Metabolomics.metms_pairc_r.metmsr31787,3-carboxy-4-methyl-5-propyl-2-furanpropanoate (CMPF) [raw],decimal,,,
metmsr43835,BiB_Metabolomics.metms_pairc_r.metmsr43835,3-dehydrocholate [raw],decimal,,,
metmsr36848,BiB_Metabolomics.metms_pairc_r.metmsr36848,3-ethylphenylsulfate [raw],decimal,,,
metmsr32397,BiB_Metabolomics.metms_pairc_r.metmsr32397,3-hydroxy-2-ethylpropionate [raw],decimal,,,
metmsr531,BiB_Metabolomics.metms_pairc_r.metmsr531,3-hydroxy-3-methylglutarate [raw],decimal,,,
metmsr62069,BiB_Metabolomics.metms_pairc_r.metmsr62069,3-hydroxyadipate* [raw],decimal,,,
metmsr542,BiB_Metabolomics.metms_pairc_r.metmsr542,3-hydroxybutyrate (BHBA) [raw],decimal,,,
metmsr62064,BiB_Metabolomics.metms_pairc_r.metmsr62064,3-hydroxybutyroylglycine** [raw],decimal,,,
metmsr43264,BiB_Metabolomics.metms_pairc_r.metmsr43264,3-hydroxybutyrylcarnitine (1) [raw],decimal,,,
metmsr52984,BiB_Metabolomics.metms_pairc_r.metmsr52984,3-hydroxybutyrylcarnitine (2) [raw],decimal,,,
metmsr43470,BiB_Metabolomics.metms_pairc_r.metmsr43470,3-hydroxycotinine glucuronide [raw],decimal,,,
metmsr22053,BiB_Metabolomics.metms_pairc_r.metmsr22053,3-hydroxydecanoate [raw],decimal,,,
metmsr53230,BiB_Metabolomics.metms_pairc_r.metmsr53230,3-hydroxyhexanoate [raw],decimal,,,
metmsr62557,BiB_Metabolomics.metms_pairc_r.metmsr62557,3-hydroxyhexanoylcarnitine (1) [raw],decimal,,,
metmsr39600,BiB_Metabolomics.metms_pairc_r.metmsr39600,3-hydroxyhippurate [raw],decimal,,,
metmsr48419,BiB_Metabolomics.metms_pairc_r.metmsr48419,3-hydroxyindolin-2-one sulfate [raw],decimal,,,
metmsr1549,BiB_Metabolomics.metms_pairc_r.metmsr1549,3-hydroxyisobutyrate [raw],decimal,,,
