variable,full_name,label,value_type,description,categories,categories_label
guchdLunchEat,BiB_GrowingUp.child_survey_child_comp.guchdLunchEat,Did you have anything to eatÂ for lunch yesterday?Â  Â ,decimal,,1|2|3,No|Yes|Can't remember
guchdLunchEatYes1,BiB_GrowingUp.child_survey_child_comp.guchdLunchEatYes1,What did you eat?,text,,,
guchdDrinkLunch,BiB_GrowingUp.child_survey_child_comp.guchdDrinkLunch,Did you have anything to drink for lunch yesterdayÂ ,decimal,,1|2|3,No|Yes|Can't Remember
guchdLunchDrink,BiB_GrowingUp.child_survey_child_comp.guchdLunchDrink,What did you drink?,text,,,
guchdAfternoonEatSch,BiB_GrowingUp.child_survey_child_comp.guchdAfternoonEatSch,Did you eat anything when you were travelling home from school?,decimal,,1|2|3,No|Yes|Can't remember
guchdEatafterschool,BiB_GrowingUp.child_survey_child_comp.guchdEatafterschool,What did you eat?,text,,,
guchdDrinkTravHom,BiB_GrowingUp.child_survey_child_comp.guchdDrinkTravHom,Did you drink anything when you were travelling home from school?,decimal,,1|2|3,No|Yes|Can't Remember 
guchdDrinkAfternoon,BiB_GrowingUp.child_survey_child_comp.guchdDrinkAfternoon,What did you drink?,text,,,
guchdBeforeEvening,BiB_GrowingUp.child_survey_child_comp.guchdBeforeEvening,Did you have anything to eat between the end of school (apart from the journey h,decimal,,1|2|3,No|Yes|Can't remember
guchdEatBeforeEvenin,BiB_GrowingUp.child_survey_child_comp.guchdEatBeforeEvenin,"If yes, What did you eat?",text,,,
guchdLateAftdrink,BiB_GrowingUp.child_survey_child_comp.guchdLateAftdrink,Did you have anything to drink between the end of school/afternoonÂ (apart from o,decimal,,1|2|3,No|Yes|Can't Remember
guchdLateAftdrYs,BiB_GrowingUp.child_survey_child_comp.guchdLateAftdrYs,"If yes, What did you drink?",text,,,
guchdEveningMeal,BiB_GrowingUp.child_survey_child_comp.guchdEveningMeal,Did you have anything to eat for your evening meal yesterday?,decimal,,1|2|3,No|Yes|Can't remember
guchdEveningMealEat,BiB_GrowingUp.child_survey_child_comp.guchdEveningMealEat,What did you eat?,text,,,
guchddrinkevnmeal,BiB_GrowingUp.child_survey_child_comp.guchddrinkevnmeal,Did you have anything to drink for your evening meal yesterday?,decimal,,1|2|3,No|Yes|Can't remember
guchdEveningMealDrin,BiB_GrowingUp.child_survey_child_comp.guchdEveningMealDrin,What did you drink?,text,,,
guchdAfterEvening,BiB_GrowingUp.child_survey_child_comp.guchdAfterEvening,Did you have anything else to eat between your evening meal and before you went ,decimal,,1|2|3,No|Yes|Can't remember
guchdAfterEveYes1,BiB_GrowingUp.child_survey_child_comp.guchdAfterEveYes1,What did you eat?,text,,,
guchdDrinkBed,BiB_GrowingUp.child_survey_child_comp.guchdDrinkBed,Did you have anything else to drink between your evening meal and before you wen,decimal,,1|2|3,No|Yes|Can't remember
guchdAfterEveYes2,BiB_GrowingUp.child_survey_child_comp.guchdAfterEveYes2,What did you drink?,text,,,
guchdBeginningText2,BiB_GrowingUp.child_survey_child_comp.guchdBeginningText2,These next questions are about what you ate and drank yesterday.,text,,,
guchdBrFastEat2,BiB_GrowingUp.child_survey_child_comp.guchdBrFastEat2,3ag. Yesterday morning did you have something to eat for breakfast?,decimal,,1|2|3,No|Yes|Can't remember 
guchdbfasteat2,BiB_GrowingUp.child_survey_child_comp.guchdbfasteat2,3ah. What did you eat? Â ,text,,,
guchdBrfastDrink2,BiB_GrowingUp.child_survey_child_comp.guchdBrfastDrink2,3ai. Yesterday morning did you have something to drink for breakfast?,decimal,,1|2|3,No|Yes|Can't Remember 
guchdbfastdrink2,BiB_GrowingUp.child_survey_child_comp.guchdbfastdrink2,3aj. What did you drink?,text,,,
