variable,full_name,label,value_type,description,categories,categories_label
ssckatraim10baseNJ10,BiB_StartingSchool.stschool_ckat.ssckatraim10baseNJ10,Aiming Baseline (Aim Number: 9 of 50) Normalised Jerk,decimal,,,
ssckatraim10basePL10,BiB_StartingSchool.stschool_ckat.ssckatraim10basePL10,Aiming Baseline (Aim Number: 9 of 50) Path Length,decimal,,,
ssckatraim10basePLT10,BiB_StartingSchool.stschool_ckat.ssckatraim10basePLT10,Aiming Baseline (Aim Number: 9 of 50) Path Length Time,decimal,,,
ssckatraim10basePS10,BiB_StartingSchool.stschool_ckat.ssckatraim10basePS10,Aiming Baseline (Aim Number: 9 of 50) Peak Speed,decimal,,,
ssckatraim10baseRT10,BiB_StartingSchool.stschool_ckat.ssckatraim10baseRT10,Aiming Baseline (Aim Number: 9 of 50) Reaction Time,decimal,,,
ssckatraim10baseTPS10,BiB_StartingSchool.stschool_ckat.ssckatraim10baseTPS10,Aiming Baseline (Aim Number: 9 of 50) Time to Peak Speed,decimal,,,
ssckatraim11baseDT11,BiB_StartingSchool.stschool_ckat.ssckatraim11baseDT11,Aiming Baseline (Aim Number: 10 of 50) Deceleration Time,decimal,,,
ssckatraim11baseMT11,BiB_StartingSchool.stschool_ckat.ssckatraim11baseMT11,Aiming Baseline (Aim Number: 10 of 50) Movement Time,decimal,,,
ssckatraim11baseNJ11,BiB_StartingSchool.stschool_ckat.ssckatraim11baseNJ11,Aiming Baseline (Aim Number: 10 of 50) Normalised Jerk,decimal,,,
ssckatraim11basePL11,BiB_StartingSchool.stschool_ckat.ssckatraim11basePL11,Aiming Baseline (Aim Number: 10 of 50) Path Length,decimal,,,
ssckatraim11basePLT11,BiB_StartingSchool.stschool_ckat.ssckatraim11basePLT11,Aiming Baseline (Aim Number: 10 of 50) Path Length Time,decimal,,,
ssckatraim11basePS11,BiB_StartingSchool.stschool_ckat.ssckatraim11basePS11,Aiming Baseline (Aim Number: 10 of 50) Peak Speed,decimal,,,
ssckatraim11baseRT11,BiB_StartingSchool.stschool_ckat.ssckatraim11baseRT11,Aiming Baseline (Aim Number: 10 of 50) Reaction Time,decimal,,,
ssckatraim11baseTPS11,BiB_StartingSchool.stschool_ckat.ssckatraim11baseTPS11,Aiming Baseline (Aim Number: 10 of 50) Time to Peak Speed,decimal,,,
ssckatraim12baseDT12,BiB_StartingSchool.stschool_ckat.ssckatraim12baseDT12,Aiming Baseline (Aim Number: 11 of 50) Deceleration Time,decimal,,,
ssckatraim12baseMT12,BiB_StartingSchool.stschool_ckat.ssckatraim12baseMT12,Aiming Baseline (Aim Number: 11 of 50) Movement Time,decimal,,,
ssckatraim12baseNJ12,BiB_StartingSchool.stschool_ckat.ssckatraim12baseNJ12,Aiming Baseline (Aim Number: 11 of 50) Normalised Jerk,decimal,,,
ssckatraim12basePL12,BiB_StartingSchool.stschool_ckat.ssckatraim12basePL12,Aiming Baseline (Aim Number: 11 of 50) Path Length,decimal,,,
ssckatraim12basePLT12,BiB_StartingSchool.stschool_ckat.ssckatraim12basePLT12,Aiming Baseline (Aim Number: 11 of 50) Path Length Time,decimal,,,
ssckatraim12basePS12,BiB_StartingSchool.stschool_ckat.ssckatraim12basePS12,Aiming Baseline (Aim Number: 11 of 50) Peak Speed,decimal,,,
ssckatraim12baseRT12,BiB_StartingSchool.stschool_ckat.ssckatraim12baseRT12,Aiming Baseline (Aim Number: 11 of 50) Reaction Time,decimal,,,
ssckatraim12baseTPS12,BiB_StartingSchool.stschool_ckat.ssckatraim12baseTPS12,Aiming Baseline (Aim Number: 11 of 50) Time to Peak Speed,decimal,,,
ssckatraim13baseDT13,BiB_StartingSchool.stschool_ckat.ssckatraim13baseDT13,Aiming Baseline (Aim Number: 12 of 50) Deceleration Time,decimal,,,
ssckatraim13baseMT13,BiB_StartingSchool.stschool_ckat.ssckatraim13baseMT13,Aiming Baseline (Aim Number: 12 of 50) Movement Time,decimal,,,
ssckatraim13baseNJ13,BiB_StartingSchool.stschool_ckat.ssckatraim13baseNJ13,Aiming Baseline (Aim Number: 12 of 50) Normalised Jerk,decimal,,,
ssckatraim13basePL13,BiB_StartingSchool.stschool_ckat.ssckatraim13basePL13,Aiming Baseline (Aim Number: 12 of 50) Path Length,decimal,,,
ssckatraim13basePLT13,BiB_StartingSchool.stschool_ckat.ssckatraim13basePLT13,Aiming Baseline (Aim Number: 12 of 50) Path Length Time,decimal,,,
ssckatraim13basePS13,BiB_StartingSchool.stschool_ckat.ssckatraim13basePS13,Aiming Baseline (Aim Number: 12 of 50) Peak Speed,decimal,,,
ssckatraim13baseRT13,BiB_StartingSchool.stschool_ckat.ssckatraim13baseRT13,Aiming Baseline (Aim Number: 12 of 50) Reaction Time,decimal,,,
ssckatraim13baseTPS13,BiB_StartingSchool.stschool_ckat.ssckatraim13baseTPS13,Aiming Baseline (Aim Number: 12 of 50) Time to Peak Speed,decimal,,,
ssckatraim14baseDT14,BiB_StartingSchool.stschool_ckat.ssckatraim14baseDT14,Aiming Baseline (Aim Number: 13 of 50) Deceleration Time,decimal,,,
ssckatraim14baseMT14,BiB_StartingSchool.stschool_ckat.ssckatraim14baseMT14,Aiming Baseline (Aim Number: 13 of 50) Movement Time,decimal,,,
ssckatraim14baseNJ14,BiB_StartingSchool.stschool_ckat.ssckatraim14baseNJ14,Aiming Baseline (Aim Number: 13 of 50) Normalised Jerk,decimal,,,
ssckatraim14basePL14,BiB_StartingSchool.stschool_ckat.ssckatraim14basePL14,Aiming Baseline (Aim Number: 13 of 50) Path Length,decimal,,,
ssckatraim14basePLT14,BiB_StartingSchool.stschool_ckat.ssckatraim14basePLT14,Aiming Baseline (Aim Number: 13 of 50) Path Length Time,decimal,,,
ssckatraim14basePS14,BiB_StartingSchool.stschool_ckat.ssckatraim14basePS14,Aiming Baseline (Aim Number: 13 of 50) Peak Speed,decimal,,,
ssckatraim14baseRT14,BiB_StartingSchool.stschool_ckat.ssckatraim14baseRT14,Aiming Baseline (Aim Number: 13 of 50) Reaction Time,decimal,,,
ssckatraim14baseTPS14,BiB_StartingSchool.stschool_ckat.ssckatraim14baseTPS14,Aiming Baseline (Aim Number: 13 of 50) Time to Peak Speed,decimal,,,
ssckatraim15baseDT15,BiB_StartingSchool.stschool_ckat.ssckatraim15baseDT15,Aiming Baseline (Aim Number: 14 of 50) Deceleration Time,decimal,,,
ssckatraim15baseMT15,BiB_StartingSchool.stschool_ckat.ssckatraim15baseMT15,Aiming Baseline (Aim Number: 14 of 50) Movement Time,decimal,,,
ssckatraim15baseNJ15,BiB_StartingSchool.stschool_ckat.ssckatraim15baseNJ15,Aiming Baseline (Aim Number: 14 of 50) Normalised Jerk,decimal,,,
ssckatraim15basePL15,BiB_StartingSchool.stschool_ckat.ssckatraim15basePL15,Aiming Baseline (Aim Number: 14 of 50) Path Length,decimal,,,
ssckatraim15basePLT15,BiB_StartingSchool.stschool_ckat.ssckatraim15basePLT15,Aiming Baseline (Aim Number: 14 of 50) Path Length Time,decimal,,,
ssckatraim15basePS15,BiB_StartingSchool.stschool_ckat.ssckatraim15basePS15,Aiming Baseline (Aim Number: 14 of 50) Peak Speed,decimal,,,
ssckatraim15baseRT15,BiB_StartingSchool.stschool_ckat.ssckatraim15baseRT15,Aiming Baseline (Aim Number: 14 of 50) Reaction Time,decimal,,,
ssckatraim15baseTPS15,BiB_StartingSchool.stschool_ckat.ssckatraim15baseTPS15,Aiming Baseline (Aim Number: 14 of 50) Time to Peak Speed,decimal,,,
ssckatraim16baseDT16,BiB_StartingSchool.stschool_ckat.ssckatraim16baseDT16,Aiming Baseline (Aim Number: 15 of 50) Deceleration Time,decimal,,,
ssckatraim16baseMT16,BiB_StartingSchool.stschool_ckat.ssckatraim16baseMT16,Aiming Baseline (Aim Number: 15 of 50) Movement Time,decimal,,,
ssckatraim16baseNJ16,BiB_StartingSchool.stschool_ckat.ssckatraim16baseNJ16,Aiming Baseline (Aim Number: 15 of 50) Normalised Jerk,decimal,,,
ssckatraim16basePL16,BiB_StartingSchool.stschool_ckat.ssckatraim16basePL16,Aiming Baseline (Aim Number: 15 of 50) Path Length,decimal,,,
ssckatraim16basePLT16,BiB_StartingSchool.stschool_ckat.ssckatraim16basePLT16,Aiming Baseline (Aim Number: 15 of 50) Path Length Time,decimal,,,
ssckatraim16basePS16,BiB_StartingSchool.stschool_ckat.ssckatraim16basePS16,Aiming Baseline (Aim Number: 15 of 50) Peak Speed,decimal,,,
ssckatraim16baseRT16,BiB_StartingSchool.stschool_ckat.ssckatraim16baseRT16,Aiming Baseline (Aim Number: 15 of 50) Reaction Time,decimal,,,
ssckatraim16baseTPS16,BiB_StartingSchool.stschool_ckat.ssckatraim16baseTPS16,Aiming Baseline (Aim Number: 15 of 50) Time to Peak Speed,decimal,,,
ssckatraim17baseDT17,BiB_StartingSchool.stschool_ckat.ssckatraim17baseDT17,Aiming Baseline (Aim Number: 16 of 50) Deceleration Time,decimal,,,
ssckatraim17baseMT17,BiB_StartingSchool.stschool_ckat.ssckatraim17baseMT17,Aiming Baseline (Aim Number: 16 of 50) Movement Time,decimal,,,
ssckatraim17baseNJ17,BiB_StartingSchool.stschool_ckat.ssckatraim17baseNJ17,Aiming Baseline (Aim Number: 16 of 50) Normalised Jerk,decimal,,,
ssckatraim17basePL17,BiB_StartingSchool.stschool_ckat.ssckatraim17basePL17,Aiming Baseline (Aim Number: 16 of 50) Path Length,decimal,,,
ssckatraim17basePLT17,BiB_StartingSchool.stschool_ckat.ssckatraim17basePLT17,Aiming Baseline (Aim Number: 16 of 50) Path Length Time,decimal,,,
ssckatraim17basePS17,BiB_StartingSchool.stschool_ckat.ssckatraim17basePS17,Aiming Baseline (Aim Number: 16 of 50) Peak Speed,decimal,,,
ssckatraim17baseRT17,BiB_StartingSchool.stschool_ckat.ssckatraim17baseRT17,Aiming Baseline (Aim Number: 16 of 50) Reaction Time,decimal,,,
ssckatraim17baseTPS17,BiB_StartingSchool.stschool_ckat.ssckatraim17baseTPS17,Aiming Baseline (Aim Number: 16 of 50) Time to Peak Speed,decimal,,,
ssckatraim18baseDT18,BiB_StartingSchool.stschool_ckat.ssckatraim18baseDT18,Aiming Baseline (Aim Number: 17 of 50) Deceleration Time,decimal,,,
ssckatraim18baseMT18,BiB_StartingSchool.stschool_ckat.ssckatraim18baseMT18,Aiming Baseline (Aim Number: 17 of 50) Movement Time,decimal,,,
ssckatraim18baseNJ18,BiB_StartingSchool.stschool_ckat.ssckatraim18baseNJ18,Aiming Baseline (Aim Number: 17 of 50) Normalised Jerk,decimal,,,
ssckatraim18basePL18,BiB_StartingSchool.stschool_ckat.ssckatraim18basePL18,Aiming Baseline (Aim Number: 17 of 50) Path Length,decimal,,,
ssckatraim18basePLT18,BiB_StartingSchool.stschool_ckat.ssckatraim18basePLT18,Aiming Baseline (Aim Number: 17 of 50) Path Length Time,decimal,,,
ssckatraim18basePS18,BiB_StartingSchool.stschool_ckat.ssckatraim18basePS18,Aiming Baseline (Aim Number: 17 of 50) Peak Speed,decimal,,,
ssckatraim18baseRT18,BiB_StartingSchool.stschool_ckat.ssckatraim18baseRT18,Aiming Baseline (Aim Number: 17 of 50) Reaction Time,decimal,,,
ssckatraim18baseTPS18,BiB_StartingSchool.stschool_ckat.ssckatraim18baseTPS18,Aiming Baseline (Aim Number: 17 of 50) Time to Peak Speed,decimal,,,
ssckatraim19baseDT19,BiB_StartingSchool.stschool_ckat.ssckatraim19baseDT19,Aiming Baseline (Aim Number: 18 of 50) Deceleration Time,decimal,,,
ssckatraim19baseMT19,BiB_StartingSchool.stschool_ckat.ssckatraim19baseMT19,Aiming Baseline (Aim Number: 18 of 50) Movement Time,decimal,,,
ssckatraim19baseNJ19,BiB_StartingSchool.stschool_ckat.ssckatraim19baseNJ19,Aiming Baseline (Aim Number: 18 of 50) Normalised Jerk,decimal,,,
ssckatraim19basePL19,BiB_StartingSchool.stschool_ckat.ssckatraim19basePL19,Aiming Baseline (Aim Number: 18 of 50) Path Length,decimal,,,
ssckatraim19basePLT19,BiB_StartingSchool.stschool_ckat.ssckatraim19basePLT19,Aiming Baseline (Aim Number: 18 of 50) Path Length Time,decimal,,,
ssckatraim19basePS19,BiB_StartingSchool.stschool_ckat.ssckatraim19basePS19,Aiming Baseline (Aim Number: 18 of 50) Peak Speed,decimal,,,
ssckatraim19baseRT19,BiB_StartingSchool.stschool_ckat.ssckatraim19baseRT19,Aiming Baseline (Aim Number: 18 of 50) Reaction Time,decimal,,,
ssckatraim19baseTPS19,BiB_StartingSchool.stschool_ckat.ssckatraim19baseTPS19,Aiming Baseline (Aim Number: 18 of 50) Time to Peak Speed,decimal,,,
ssckatraim20baseDT20,BiB_StartingSchool.stschool_ckat.ssckatraim20baseDT20,Aiming Baseline (Aim Number: 19 of 50) Deceleration Time,decimal,,,
ssckatraim20baseMT20,BiB_StartingSchool.stschool_ckat.ssckatraim20baseMT20,Aiming Baseline (Aim Number: 19 of 50) Movement Time,decimal,,,
ssckatraim20baseNJ20,BiB_StartingSchool.stschool_ckat.ssckatraim20baseNJ20,Aiming Baseline (Aim Number: 19 of 50) Normalised Jerk,decimal,,,
ssckatraim20basePL20,BiB_StartingSchool.stschool_ckat.ssckatraim20basePL20,Aiming Baseline (Aim Number: 19 of 50) Path Length,decimal,,,
ssckatraim20basePLT20,BiB_StartingSchool.stschool_ckat.ssckatraim20basePLT20,Aiming Baseline (Aim Number: 19 of 50) Path Length Time,decimal,,,
ssckatraim20basePS20,BiB_StartingSchool.stschool_ckat.ssckatraim20basePS20,Aiming Baseline (Aim Number: 19 of 50) Peak Speed,decimal,,,
ssckatraim20baseRT20,BiB_StartingSchool.stschool_ckat.ssckatraim20baseRT20,Aiming Baseline (Aim Number: 19 of 50) Reaction Time,decimal,,,
ssckatraim20baseTPS20,BiB_StartingSchool.stschool_ckat.ssckatraim20baseTPS20,Aiming Baseline (Aim Number: 19 of 50) Time to Peak Speed,decimal,,,
ssckatraim21baseDT21,BiB_StartingSchool.stschool_ckat.ssckatraim21baseDT21,Aiming Baseline (Aim Number: 20 of 50) Deceleration Time,decimal,,,
ssckatraim21baseMT21,BiB_StartingSchool.stschool_ckat.ssckatraim21baseMT21,Aiming Baseline (Aim Number: 20 of 50) Movement Time,decimal,,,
ssckatraim21baseNJ21,BiB_StartingSchool.stschool_ckat.ssckatraim21baseNJ21,Aiming Baseline (Aim Number: 20 of 50) Normalised Jerk,decimal,,,
ssckatraim21basePL21,BiB_StartingSchool.stschool_ckat.ssckatraim21basePL21,Aiming Baseline (Aim Number: 20 of 50) Path Length,decimal,,,
ssckatraim21basePLT21,BiB_StartingSchool.stschool_ckat.ssckatraim21basePLT21,Aiming Baseline (Aim Number: 20 of 50) Path Length Time,decimal,,,
ssckatraim21basePS21,BiB_StartingSchool.stschool_ckat.ssckatraim21basePS21,Aiming Baseline (Aim Number: 20 of 50) Peak Speed,decimal,,,
ssckatraim21baseRT21,BiB_StartingSchool.stschool_ckat.ssckatraim21baseRT21,Aiming Baseline (Aim Number: 20 of 50) Reaction Time,decimal,,,
ssckatraim21baseTPS21,BiB_StartingSchool.stschool_ckat.ssckatraim21baseTPS21,Aiming Baseline (Aim Number: 20 of 50) Time to Peak Speed,decimal,,,
ssckatraim22baseDT22,BiB_StartingSchool.stschool_ckat.ssckatraim22baseDT22,Aiming Baseline (Aim Number: 21 of 50) Deceleration Time,decimal,,,
ssckatraim22baseMT22,BiB_StartingSchool.stschool_ckat.ssckatraim22baseMT22,Aiming Baseline (Aim Number: 21 of 50) Movement Time,decimal,,,
